logfc,adjpv,entrez,symbol
0,1,24152,Asip
0,1,24158,Acadm
0,1,24161,Acp1
0,1,24162,Acp2
0,1,24163,Acr
0,1,24165,Ada
0,1,24167,Adcyap1r1
0,1,24170,Add1
0,1,24172,Adh1
0,1,24173,Adra1b
0,1,24174,Adra2b
0,1,24175,Adra2c
0,1,24176,Adrb2
0,1,24177,Afp
0,1,24179,Agt
0,1,24180,Agtr1a
0,1,24182,Agtr2
0,1,24183,Ak1
0,1,24184,Ak2
0,1,24185,Akt1
0,1,24186,Alb
0,1,24188,Aldh1a1
0,1,24189,Aldoa
0,1,24190,Aldob
0,1,24191,Aldoc
0,1,24192,Akr1b1
0,1,24197,Alpi
0,1,24203,Amy1a
0,1,24205,Apc
0,1,24206,Apeh
0,1,24207,Apoc3
0,1,24208,Ar
0,1,24209,Ascl2
0,1,24210,Asgr1
0,1,24211,Atp1a1
0,1,24212,Atp1a2
0,1,24213,Atp1a3
0,1,24214,Atp1b2
0,1,24215,Atp2b2
0,1,24217,Atp4b
0,1,24218,Atp7b
0,1,24221,Avp
0,1,24223,B2m
0,1,24224,Bcl2
0,1,24225,Bdnf
0,1,24230,Tspo
0,1,24232,C3
0,1,24235,C4bpa
0,1,24236,C4bpb
0,1,24237,C6
0,1,24239,Cacna1c
0,1,24240,Cad
0,1,24241,Calca
0,1,24242,Calm1
0,1,24245,Camk2b
0,1,24246,Camk2d
0,1,24247,Casr
0,1,24248,Cat
0,1,24249,S100g
0,1,24250,Cbs
0,1,24251,Cd53
0,1,24252,Cebpa
0,1,24253,Cebpb
0,1,24254,Cel
0,1,24255,Cftr
0,1,24256,Psg19
0,1,24257,Cgm4
0,1,24258,Chga
0,1,24259,Chgb
0,1,24260,Chrm3
0,1,24261,Chrnb1
0,1,24264,Ckb
0,1,24265,Ckm
0,1,24267,Comt
0,1,24268,Cp
0,1,24269,Cpa1
0,1,24271,Cpb1
0,1,24273,Cryaa
0,1,24277,Crygc
0,1,24278,Crygd
0,1,24282,Prl3d4
0,1,24283,Prl3b1
0,1,24291,Ctrb1
0,1,24296,Cyp1a1
0,1,24297,Cyp1a2
0,1,24298,Cyp21a1
0,1,24299,Cyp2a3
0,1,24303,Cyp2d3
0,1,24307,Cyp4b1
0,1,24309,Dbp
0,1,24311,Ddc
0,1,24312,Dhfr
0,1,24314,Nqo1
0,1,24315,Prl8a2
0,1,24316,Drd1
0,1,24318,Drd2
0,1,24323,Edn1
0,1,24324,Edn2
0,1,24326,Ednra
0,1,24329,Egfr
0,1,24330,Egr1
0,1,24331,Cela1
0,1,24332,Cela2a
0,1,24333,Eno1
0,1,24335,Epo
0,1,24336,Epor
0,1,24337,Erbb2
0,1,24338,Ephb1
0,1,24346,Ces1c
0,1,24356,Ets1
0,1,24360,Fabp1
0,1,24361,Fancc
0,1,24362,Fbp1
0,1,24366,Fgb
0,1,24367,Fgg
0,1,24368,Fh
0,1,24370,Foxg1
0,1,24373,Fst
0,1,24375,Fuca1
0,1,24377,G6pd
0,1,24379,Gad1
0,1,24380,Gad2
0,1,24382,Ganc
0,1,24383,Gapdh
0,1,24384,Gc
0,1,24385,Gck
0,1,24387,Gfap
