logfc,adjpv,entrez,symbol
0.299194,0.840964,98314,D2hgdh
-0.0304775,0.526697,100861491,n-R5s136
-0.132141,0.976779,98365,Slamf9
-0.19427,0.802449,98366,Smap1
0.657949,0.98263,622665,Ccdc17
0.102697,0.981397,100042165,BC005561
-0.120093,0.999447,327744,E130307A14Rik
0.0147982,0.999447,229445,Ctso
0.0595505,0.999447,98376,Gorab
-0.174851,0.999447,100042173,Rps15a-ps6
-0.523707,0.0335524,98386,Lbr
-1.09899,0.0013758,327766,Tmem26
-0.12487,0.991659,98388,Chst10
-0.1248,0.987751,327762,Dna2
-0.332223,0.603389,622675,Zfp827
0.543816,0.130123,98396,Slc41a1
-0.247745,0.74385,229474,Fhdc1
0.330748,0.725336,98403,Zfp451
0.00266007,0.999447,229473,D930015E06Rik
-0.526216,0.129521,98402,Sh3bp4
0.592367,0.0257089,98404,AI597479
0.0960602,0.999447,229487,Pet112
-0.0132756,0.999447,98415,Nucks1
-0.212566,0.9162,98417,Cnih4
0.291954,0.999447,229488,Fam160a1
0.298483,0.91282,229499,Fcrl1
0.0951319,0.999447,229503,Rrnad1
-0.917489,0.00625394,98432,Phlpp1
-0.0149501,0.999447,229504,Isg20l2
-0.0778152,0.983191,229512,Smg5
0.0790511,0.986641,229517,Slc25a44
-0.465029,0.566816,229521,Syt11
-0.0805842,0.990453,327826,Frs2
0.166891,0.930164,229524,Msto1
0.0943775,0.985849,229534,Pbxip1
0.0664901,0.999447,100042069,Gm15210
-0.305127,0.405833,229543,Ints3
0.191717,0.921368,229542,Gatad2b
-0.102047,0.999447,100042067,Rpl17-ps5
-0.184466,0.928298,229541,Dennd4b
0.325634,0.382492,98488,Gtf3c3
0.309095,0.536025,98496,Pid1
-0.0103144,0.999447,100861634,Gm21092
-0.0483304,0.999447,229584,Pogz
-0.281319,0.822841,229589,Prune
0.150139,0.937456,229595,Adamtsl4
-0.281114,0.677456,327900,Ubtd2
0.276729,0.618409,229593,Golph3l
0.0906119,0.999447,229599,Gm129
0.0305811,0.999447,229603,Otud7b
-0.0194781,0.999447,229600,BC028528
0.531349,0.265465,229615,Pias3
-0.231281,0.999447,229613,6330549D23Rik
0.390906,0.997621,327942,Pigl
0.194659,0.938639,327951,Cyb5d1
-0.121607,0.999447,100041979,Gm3604
0.0494354,0.999447,229644,Trim45
0.313389,0.787702,327959,Xaf1
0.152221,0.999447,100500713,9530027J09Rik
0.493619,0.66334,100041953,Gm10094
0.0816143,0.999447,229658,Vangl1
-0.22953,0.973351,100041965,Oaz1-ps
0.0137596,0.999447,229663,Csde1
-0.00368676,0.999455,108169069,Gm16001
-0.165626,0.993478,229675,Rsbn1
0.56917,0.431506,100041948,Gm9800
0.0149063,0.999447,327978,Slfn5
0.021437,0.999447,229681,St7l
0.74108,0.481444,100041925,Gm14586
-0.00389465,0.999447,327987,Med13
-0.0567092,0.999447,229699,Slc16a4
-0.477886,0.728571,100041907,Gm3571
0.20206,0.735408,229700,Rbm15
-0.03065,0.999447,229707,Strip1
-0.820681,0.119193,229706,Slc6a17
-0.252408,0.685847,229709,Ahcyl1
-0.251944,0.937873,229715,Amigo1
0.0178952,0.999447,229725,Clcc1
-0.0360591,0.999447,229731,Slc25a24
0.113595,0.961771,98682,Mfsd6
0.0816045,0.986257,98685,Trmt1l
-0.0854561,0.999447,229776,Cdc14a
-0.370944,0.391492,98711,Rdh10
0.0256282,0.999447,98710,Rabif
0.169317,0.991351,229780,Trmt13
-0.0281236,0.999447,65945,Clstn1
0.312612,0.758706,328092,Dtd2
2.57427,0.00449033,100861855,Gm16170
-0.594163,0.3593,229791,D3Bwg0562e
0.284132,0.979526,100041835,Gm10039
0.120377,0.935987,65961,Utp3
0.063602,0.994999,328108,Fam179b
0.228441,0.591147,65960,Twsg1
0.973145,0.0335524,229801,Tram1l1
-0.0654326,0.994467,65963,Tmem176b
0.0507831,0.999447,328110,Prpf39
0.164201,0.854545,65962,Slc9a3r2
-0.0712224,0.999447,98732,Rab3gap2
-0.0513874,0.999447,65964,Zak
-0.295185,0.600171,65967,Eefsec
-0.421805,0.264079,65970,Lima1
0.0723058,0.996833,65973,Asph
0.495736,0.0915895,65972,Ifi30
0.186741,0.953707,328133,Slc39a9
-0.186846,0.821329,98758,Hnrnpf
0.380363,0.344986,98766,Ubac1
-0.702557,0.00251504,229841,Cenpe
0.173526,0.999447,108169124,Gm20548
-0.335789,0.862665,66011,Ranbp17
-0.304243,0.685807,328162,Trmt61a
0.63974,0.473121,100041734,4930522L14Rik
-0.332585,0.999447,100041732,Gm15222
-0.253553,0.525771,229877,Rap1gds1
0.0916438,0.990906,66043,Atp5d
-0.866226,0.146799,66042,Sostdc1
-0.331727,0.683378,66044,Dtd1
-0.124822,0.93481,66047,Mrpl54
0.057242,0.999447,66046,Ndufb5
-0.0502875,0.999447,66049,Rogdi
0.284601,0.60257,66048,Emc6
-0.14192,0.954617,66050,0610009B22Rik
0.249858,0.650685,66053,Ppil2
0.00159575,0.999466,66052,Sdhc
-0.01721,0.999447,66055,0610009D07Rik
0.22743,0.634331,66054,Cndp2
-0.0723846,0.999447,66056,Zfp524
-0.0328194,0.999447,66059,Krtcap2
-0.0521307,0.999447,66058,Tmem176a
-0.258624,0.844205,100042746,Gm12033
-0.105905,0.996937,66061,Tctex1d2
0.228097,0.907929,66060,Cystm1
