logfc,adjpv,entrez,symbol
-0.163002,0.9681,309,ANXA6
-0.158277,0.942912,310,ANXA7
-0.494213,0.238981,311,ANXA11
0.530541,0.846356,314,AOC2
0.569371,0.138333,316,AOX1
-0.14215,0.995844,317,APAF1
-0.177713,0.966001,318,NUDT2
-0.113102,0.999739,320,APBA1
0.424751,0.684541,321,APBA2
0.0967293,0.999739,322,APBB1
0.162739,0.93994,323,APBB2
-0.384425,0.428729,324,APC
-0.0414193,0.999739,327,APEH
-0.0324718,0.999739,328,APEX1
-0.0827466,0.999739,329,BIRC2
-1.78742,0.00625935,330,BIRC3
-0.0235941,0.999739,331,XIAP
-0.50856,0.712841,332,BIRC5
-0.826832,0.0714889,333,APLP1
-0.0527022,0.999739,334,APLP2
0.0338459,0.999739,131408,FAM131A
0.114239,0.999739,196951,C15orf33
0.944692,0.581019,341,APOC1
1.94003,0.00192303,347,APOD
2.1909,0.00192303,348,APOE
0.144277,0.999739,351,APP
0.146446,0.960401,353,APRT
-0.0245619,0.999739,355,FAS
0.30844,0.9672,357,SHROOM2
1.28055,0.00192303,358,AQP1
-0.33011,0.923521,360,AQP3
0.145459,0.999739,196968,DNM1P46
0.0461403,0.999739,367,AR
-0.268284,0.999739,368,ABCC6
0.0281869,0.999739,369,ARAF
-0.173606,0.928976,372,ARCN1
-0.0677153,0.999739,373,TRIM23
-0.102581,0.999739,375,ARF1
-0.10574,0.998931,377,ARF3
-0.459453,0.309595,378,ARF4
0.133595,0.993448,379,ARL4D
-0.0251061,0.999739,381,ARF5
-0.501353,0.150591,382,ARF6
-0.0373889,0.999739,384,ARG2
-0.257782,0.848058,387,RHOA
0.177907,0.921593,388,RHOB
-0.200263,0.901934,389,RHOC
-0.794347,0.101049,390,RND3
-0.157597,0.949567,391,RHOG
-0.0587391,0.999739,392,ARHGAP1
0.842458,0.536161,393,ARHGAP4
-0.102512,0.999739,394,ARHGAP5
-0.465653,0.510436,395,ARHGAP6
-0.162736,0.962789,396,ARHGDIA
-0.49489,0.826164,397,ARHGDIB
-1.8151,0.290236,398,ARHGDIG
-0.0751671,0.999739,400,ARL1
0.280895,0.905884,131474,CHCHD4
0.187622,0.928608,402,ARL2
-0.247346,0.803907,403,ARL3
0.191544,0.88578,405,ARNT
0.539243,0.309079,406,ARNTL
-0.422025,0.508266,408,ARRB1
0.434988,0.60727,409,ARRB2
0.0300101,0.999739,410,ARSA
-0.538968,0.135366,411,ARSB
0.12458,0.989696,412,STS
0.087976,0.999739,414,ARSD
-0.826872,0.949517,197021,LCTL
0.665118,0.722924,415,ARSE
0.367024,0.999739,421,ARVCF
-0.0404057,0.999739,427,ASAH1
0.0845303,0.999739,435,ASL
-0.37252,0.986238,65975,STK33
-0.0662603,0.999739,439,ASNA1
0.0392623,0.999739,440,ASNS
-0.178911,0.999739,65977,PLEKHA3
0.00315024,0.999739,65979,PHACTR4
-1.44108,0.0170861,443,ASPA
-0.3715,0.679441,444,ASPH
-0.155308,0.977429,65981,CAPRIN2
-1.36238,0.00192303,445,ASS1
-0.0497508,0.999739,65980,BRD9
-1.2905,0.00192303,164284,APCDD1L
-0.309565,0.671246,65983,GRAMD3
-0.133167,0.981378,65982,ZSCAN18
-0.0608202,0.999739,65985,AACS
0.252011,0.895376,65986,ZBTB10
0.54148,0.999739,65989,DLK2
0.161941,0.993448,65988,ZNF747
0.0403608,0.999739,65991,FUNDC2
0.167638,0.987194,65990,FAM173A
-0.0287796,0.999739,65993,MRPS34
0.0284003,0.999739,65992,DDRGK1
-0.62274,0.82372,65997,RASL11B
0.456574,0.984085,65999,LRRC61
0.0905491,0.999739,65998,C11orf95
0.0672529,0.999739,463,ZFHX3
0.0101762,0.999739,466,ATF1
-0.873463,0.0726524,467,ATF3
-0.0209388,0.999739,468,ATF4
0.0649398,0.999739,66005,CHID1
0.593579,0.127978,66004,LYNX1
-0.18271,0.898946,471,ATIC
-0.00732168,0.999739,472,ATM
0.038658,0.999739,473,RERE
-0.297822,0.640339,66008,TRAK2
-0.337862,0.545818,475,ATOX1
0.164111,0.946447,476,ATP1A1
1.50741,0.00351547,477,ATP1A2
-0.840157,0.153714,481,ATP1B1
-0.541283,0.102999,483,ATP1B3
-0.244431,0.846356,488,ATP2A2
0.0349744,0.999739,489,ATP2A3
0.531479,0.132505,490,ATP2B1
-0.38594,0.36144,131566,DCBLD2
-0.403613,0.510969,493,ATP2B4
-0.186983,0.923265,498,ATP5A1
-0.1916,0.975118,66035,SLC2A11
0.178744,0.917145,501,ALDH7A1
0.022781,0.999739,66036,MTMR9
-0.721724,0.296168,131578,LRRC15
-0.202189,0.908765,506,ATP5B
-0.145106,0.956286,509,ATP5C1
-0.0229631,0.999739,131583,FAM43A
