symbol,entrez,logfc,adjpv
"IFIH1",64135,0.676056508892495,0.000225959641445493
"FAM83A",84985,0.383775175762772,0.000231735254206504
"TNF",7124,1.80909849823698,0.000286484070350663
"ALDH1A3",220,0.40773964008676,0.000295319559403634
"PROS1",5627,-0.656198404152743,0.000314215726230738
"BCL3",602,0.728968237459786,0.000334827940241388
"MYEOV",26579,1.28426707099669,0.000338412395004874
"CTSH",1512,-0.531294392716674,0.000354294659034581
"VAV3",10451,-0.640094754074784,0.00036215087228202
"SMTN",6525,0.635771528675113,0.000362796217000189
"LDLR",3949,0.398784775489205,0.000364825425949583
"IL6R",3570,-0.587506196225813,0.00049222390578054
"TUBB4B",10383,0.428224059874313,0.000499656759539532
"EPHA4",2043,-0.82619292516573,0.000504648060951485
"FXYD5",53827,0.419149202599182,0.000509717807316596
"PRDM1",639,0.710195648867654,0.000515878390550951
"TUBA4A",7277,0.433690679288599,0.000519685652885961
"KRT24",192666,1.79875582035725,0.000580082736678435
"MAP7D2",256714,-1.39344133359736,0.000608363875012436
"ALDH3A1",218,-0.626230198526456,0.000642044070086197
"CDCP1",64866,0.376873873954946,0.000651865308727768
"FLNB",2317,0.381939198151397,0.000660188201819327
"IDI1",3422,0.414416464590328,0.000668351578981255
"NID1",4811,-1.22683180582069,0.000669368780116213
"KIAA0247",9766,0.449939757311461,0.000676877980823296
"PADI3",51702,-0.639386202192192,0.000715875105787374
"RPL9",6133,-0.428617655529823,0.000719748536288127
"SAMD4A",23034,0.493841918802405,0.000731023550566171
"NCCRP1",342897,0.558518458478616,0.000734192193273636
"TUBA1B",10376,0.460295168708635,0.000746094531073345
"DEK",7913,-0.423988765015939,0.000864000891944184
"ADD3",120,-0.458401353479079,0.000866679333451168
"NEURL1B",54492,0.485751177374865,0.00087390350549107
"SAMHD1",25939,0.799437211051419,0.000925608507603946
"PTAFR",5724,0.405778297155536,0.00103562806659528
"HSD11B1",3290,0.515847787281927,0.00114281991648824
"ANXA3",306,0.447317267452945,0.00118602174908614
"PDCD4",27250,-0.398516434153442,0.00123883796398788
"HELZ2",85441,1.01283121213445,0.00134296045579705
"GULP1",51454,-0.854362961327977,0.00155666125003065
"TP53INP1",94241,-0.552113400224422,0.00157390732832575
"MRGPRX3",117195,1.96104118260085,0.00159599973760559
"SPRR1A",6698,0.743022680483053,0.00178932962995037
"FAT2",2196,-0.365938313755975,0.00184002543589028
"EPHA2",1969,0.492331334230683,0.00184951984580713
"HAS3",3038,0.381878433176705,0.00184951984580713
"B4GALT1",2683,0.347401518907211,0.00187413169836951
"ETS1",2113,0.500860051805547,0.00192115627411367
"IFI6",2537,2.34698242523961,0.00192519001769177
"TNFRSF10A",8797,0.493837463988744,0.00196534912750844
"DTX3L",151636,0.431343196880537,0.00209835362948353
"PPARGC1A",10891,-1.04507661656766,0.00215247569381851
"LAMB3",3914,0.379279823777192,0.00228514066781933
"USB1",79650,0.416140281174097,0.00238157600129053
"MN1",4330,-0.614179321476946,0.00242582550481034
"IRF2BPL",64207,-0.749023443538015,0.00242582550481034
"TCF4",6925,-0.565669876131083,0.00247229633076147
"TRIML2",205860,1.3995334656014,0.00250713756873391
"TLR2",7097,1.05257010178679,0.00262533002502818
"FKBP5",2289,-0.432368845023812,0.00274718542116616
"TRAF3",7187,0.506782929697086,0.00274718542116616
"BST2",684,1.2940534744085,0.00275330461339718
"IFIT3",3437,0.729313430286652,0.00277439242774046
"RAB15",376267,-0.721103726418754,0.00284728290528141
"FGF1",2246,-0.799810212294546,0.00288229223443084
"ACTN1",87,0.476749802205999,0.00297895882607645
"MAP3K8",1326,1.06364832723864,0.00297895882607645
"EPSTI1",94240,1.04674541098386,0.00309806218241493
"ATG9B",285973,-1.12892023308915,0.0033710466699952
"SH3RF2",153769,0.437767262920544,0.00360426592372312
"TCN1",6947,-0.690052692116059,0.00369379969170765
"C8orf4",56892,1.47170937753436,0.00370621952395772
"SMAD3",4088,0.358725592942025,0.00373905469196976
"BID",637,0.550016823515683,0.00377583494891651
"CRCT1",54544,0.98104898563135,0.00387433157994095
"DST",667,-0.392038183731821,0.0039103717864191
"WNT7A",7476,0.539800263066538,0.00437123287499249
"ZSWIM4",65249,0.546580713795397,0.00499301762711439
"CDA",978,0.493479168186685,0.0050353496386453
"TUBB",203068,0.382767528989744,0.00503740203423363
"CD82",3732,0.45437135404906,0.00504458478867347
"NR2F2",7026,-0.416018154818446,0.0051294575591356
"POU2F2",5452,0.723884491505127,0.00540314357274239
"LY6D",8581,-0.678936722674198,0.00544162943981683
"CCDC14",64770,-0.451948000614092,0.00548121920058071
"EFCAB7",84455,-0.737263934508213,0.00559775436863139
"PPP1R15A",23645,0.378436702439261,0.00588032807508047
"GBP5",115362,1.83315239482242,0.00588281585737572
"CXCL6",6372,1.73228136506937,0.00589443939930056
"PRELID1",27166,0.455392045779839,0.00591068617727475
"NANOS1",340719,-1.51573467278935,0.00616042015056564
"HK2",3099,0.357560065272683,0.00618301588273781
"SQRDL",58472,0.441623249902741,0.00659177440684592
"IL7R",3575,0.88428609490262,0.00662292614026228
"SEMA7A",8482,0.503758610149103,0.00664692934003866
"SPARC",6678,-0.412993682070109,0.00670694448524997
"ANXA1",301,0.355800303514837,0.00708840495337416
"RELB",5971,0.887961342342967,0.00708840495337416
"RFTN1",23180,0.482155874738491,0.00709271807325865
"TAP1",6890,0.422618265064752,0.00717927344826918
"HYI",81888,0.517673546469334,0.00734426486403284
"S100A12",6283,1.22582248728393,0.00782859683343838
"FYB",2533,-0.390727882511957,0.0078464978393143
"ERRFI1",54206,0.385849370223066,0.00789707537086116
"PTGS2",5743,0.54194437319377,0.00793748718858227
"LTB",4050,1.64063311812496,0.00822108479488475
"STAT5A",6776,1.12196296619504,0.00822108479488475
"CYP2B7P1",1556,-0.810301543056934,0.00826807175288904
"STON1",11037,-1.50607183241664,0.00881481835522036
"NAMPT",10135,0.41717541113993,0.00904909748571023
"PPDPF",79144,-0.446950789298308,0.00963932731277515
"SBNO2",22904,0.556071822428927,0.00984819706078705
"STK25",10494,0.450841874773655,0.0106033886273465
"MUC20",200958,-0.529702272973426,0.0106571621007444
"SPTLC3",55304,-0.621029088561163,0.0107289780258795
"RAB11FIP1",80223,0.363695384375347,0.0108226348230374
"IFIT1",3434,0.818643800469331,0.0110298828276278
"LAMC2",3918,0.313229387879616,0.0111033093235261
"PTPRZ1",5803,-0.706201414550057,0.0111209252694889
"LRMP",4033,-0.861286744737759,0.0115462260766059
"HMOX2",3163,0.353702725838977,0.0116950338583359
"GBP6",163351,-0.37204297603787,0.0117611953394147
"CSNK1E",1454,0.351829231847363,0.0119302099029158
"NCF2",4688,0.500868859309719,0.0119302099029158
"FOXO1",2308,-0.526850215691082,0.01193461424463
"IFI44L",10964,2.2808167464129,0.01193461424463
"SDC4",6385,0.359725800999027,0.0119914367769585
"SLC11A2",4891,0.433176775668641,0.0120045717930652
"IFNGR1",3459,0.416189766165027,0.0121669084620156
"MMP13",4322,1.09666798112703,0.0122670146788415
"BLNK",29760,-0.62298914144806,0.0122670146788415
"SLC43A3",29015,0.492059039503391,0.0125188716143741
"MFSD2A",84879,0.49184109201092,0.0129289945868092
"GCLC",2729,-0.353767369168254,0.0129362937239091
"MTSS1",9788,0.320517781443434,0.0129362937239091
"IGFBP3",3486,0.455980386326774,0.0130028687986733
"GJB3",2707,0.374709393964014,0.0130231169053213
"CKAP2",26586,-0.400938034307452,0.0132726248084164
"RANGAP1",5905,0.409169267822245,0.013359162584131
"SMEK2",57223,-0.486543946854989,0.0134900818499727
"KCNMA1",3778,-0.461662827672725,0.0135380473237276
"CCT5",22948,0.347865576015378,0.0140617688452918
"UBE2L6",9246,0.410207604352942,0.0144438623657876
"TIMP3",7078,-0.336067704100281,0.0146883864642045
"C1S",716,0.799739854184822,0.0147536263712421
"COL12A1",1303,0.362684785769338,0.0150027349993131
"ZNF488",118738,-1.13792462137364,0.0152733283848176
"TFPI2",7980,0.350278025311171,0.0153639041438766
"CENPF",1063,-0.498195166705004,0.0154343990089874
"SOX6",55553,-0.906763683559155,0.0156322403497348
"TGFA",7039,0.378538139398888,0.0156623209065489
"FAM178A",55719,-0.587549996008027,0.0158160170853048
"FLRT3",23767,-0.463317421456849,0.0161609222895067
"CSRP1",1465,0.358986894334345,0.0163409361010076
"CYP4F3",4051,-1.07088064887448,0.0163409361010076
"SAT1",6303,0.298723326894302,0.0163409361010076
"NRP1",8829,-0.371821300718996,0.0163409361010076
"PML",5371,0.443620589051376,0.0168100595354536
"NT5DC3",51559,-0.473655426863057,0.0168102307495228
"CDC25B",994,0.475946154763556,0.0170260633722667
"MICAL2",9645,0.420386751173995,0.0179021246076195
"DUSP1",1843,0.394039577873943,0.0179570735725192
"CTDSPL",10217,-0.370047407632997,0.017993153735705
"FST",10468,0.398391288389204,0.0182134462570313
"SH3KBP1",30011,0.367373410136858,0.0182347511473299
"MTUS1",57509,-0.389481565594152,0.0183293006630486
"SGPP2",130367,0.81465644077669,0.0183293006630486
"MCOLN3",55283,-0.59330714604467,0.0187024014277262
"ACSL1",2180,-0.326110977602808,0.0190473247806141
"ATP1B1",481,0.344803707041048,0.0197991883716004
"SLC26A2",1836,-0.477926272568437,0.0204388020011247
"NR1D2",9975,-0.53136884108383,0.0204388020011247
"DDX58",23586,0.527504040936212,0.0204388020011247
"CTSC",1075,0.302138636223792,0.0206303174313287
"ACLY",47,0.300538208326318,0.0209043997880926
"SLAMF7",57823,-0.571225068511957,0.0210235959792889
"NLRP1",22861,0.333336654209248,0.0212711441332707
"IRAK3",11213,0.748605938160433,0.0217401653574949
"RAB30",27314,-0.709287313046653,0.021833582689542
"MYC",4609,0.318424855650247,0.0226437449640063
"SPRR1B",6699,0.520988389429447,0.0227452036562526
"FAM129A",116496,-0.439551153705384,0.0227452036562526
"SCP2",6342,-0.376654396565358,0.0227497016597059
"CTPS1",1503,0.342825207804464,0.0227582702986408
"TRIM16",10626,0.336881504927702,0.0231236147452312
"SPRY4",81848,0.648539875955452,0.023526982022286
"SERPINB8",5271,0.397500076153586,0.0238020408486583
"TINF2",26277,0.371207996834743,0.0239589147278544
"ARHGEF2",9181,0.342060927082682,0.023963076520958
"ADAM28",10863,0.423345348466786,0.0244132783397889
"TRIM14",9830,0.374383510686893,0.0255695934625179
"GTPBP2",54676,0.323663519964856,0.0257020975734277
"PSME2",5721,0.395436342034346,0.0262676018069209
"TLCD1",116238,0.646302119545075,0.0266609764475782
"KRT16",3868,0.435519120493856,0.0270393470339336
"STAP2",55620,0.424262653434947,0.0274538415325052
